Daily Discharge (m3/s) (PARAM = 1) and Daily Water Level (m) (PARAM = 2)
ID,PARAM,TYPE,YEAR,DD,Jan,SYM,Feb,SYM,Mar,SYM,Apr,SYM,May,SYM,Jun,SYM,Jul,SYM,Aug,SYM,Sep,SYM,Oct,SYM,Nov,SYM,Dec,SYM
08GA022,1,1,2015,01,45.7,,112,,57.3,,268,,176,,389,,510,,352,,958,,132,,295,,77.0,
08GA022,1,1,2015,02,46.4,,107,,64.2,,201,,157,,454,,491,,357,,491,,156,,190,,84.2,
08GA022,1,1,2015,03,44.4,,102,,61.3,,173,,141,,411,,512,,383,,306,,171,,138,,391,
08GA022,1,1,2015,04,44.0,,97.4,,58.4,,159,,144,,368,,496,,340,,213,,106,,112,,402,
08GA022,1,1,2015,05,73.2,,127,,48.6,,146,,148,,384,,458,,332,,153,,120,,98.3,,256,
08GA022,1,1,2015,06,136,,923,,60.3,,136,,135,,429,,423,,273,,127,,145,,91.8,,301,
08GA022,1,1,2015,07,128,,854,,59.8,,119,,133,,479,,393,,255,,115,,159,,373,,327,
08GA022,1,1,2015,08,137,,546,,46.8,,88.9,,148,,518,,456,,284,,221,,200,,294,,388,
08GA022,1,1,2015,09,126,,342,,54.9,,88.2,,158,,499,,480,,416,,275,,248,,173,,373,
08GA022,1,1,2015,10,104,,265,,63.4,,86.3,,197,,449,,504,,322,,224,,909,,147,,268,
08GA022,1,1,2015,11,85.3,,219,,93.8,,94.2,,275,,443,,488,,306,,246,,864,,147,,191,
08GA022,1,1,2015,12,83.5,,192,,199,,80.7,,392,,383,,429,,347,,263,,371,,145,,134,
08GA022,1,1,2015,13,89.3,,316,,215,,86.4,,350,,305,,429,,394,,265,,304,,280,,138,
08GA022,1,1,2015,14,69.1,,545,,312,,83.8,,339,,279,,364,,398,,184,,194,,229,,134,
08GA022,1,1,2015,15,76.8,,273,,268,,77.7,,342,,295,,323,,515,,130,,149,,161,,118,
08GA022,1,1,2015,16,95.7,,196,,147,,62.0,,320,,329,,293,,339,,111,,149,,119,,105,
08GA022,1,1,2015,17,73.5,,160,,93.4,,70.0,,347,,341,,323,,313,,145,,179,,148,,78.9,
08GA022,1,1,2015,18,110,,140,,89.9,,75.9,,354,,319,,369,,339,,177,,202,,180,,77.9,
08GA022,1,1,2015,19,144,,130,,119,,91.9,,379,,386,,472,,401,,357,,154,,110,,86.0,
08GA022,1,1,2015,20,118,,126,,199,,106,,419,,319,,514,,380,,1540,,138,,104,,80.8,
08GA022,1,1,2015,21,97.7,,114,,324,,162,,462,,261,,427,,339,,997,,118,,76.3,,92.9,
08GA022,1,1,2015,22,91.4,,105,,226,,185,,529,,255,,346,,258,,371,,97.7,,65.3,,73.5,
08GA022,1,1,2015,23,165,,94.9,,165,,149,,523,,290,,281,,275,,254,,85.1,,77.9,,55.1,
08GA022,1,1,2015,24,472,,90.2,,137,,113,,463,,288,,298,,271,,417,,70.9,,72.1,,60.2,
08GA022,1,1,2015,25,455,,94.1,,136,,86.5,,440,,308,,297,,220,,655,,59.8,,77.7,,50.0,
08GA022,1,1,2015,26,314,,89.7,,261,,77.9,,404,,369,,281,,206,,298,,57.6,,70.3,,50.9,
08GA022,1,1,2015,27,234,,72.9,,291,,75.1,,472,,399,,240,,217,,219,,54.2,,56.2,,48.0,
08GA022,1,1,2015,28,198,,70.4,,355,,158,,520,,462,,224,,307,,155,,64.5,,68.0,,53.2,
08GA022,1,1,2015,29,155,,,,346,,249,,513,,536,,279,,508,,125,,101,,49.4,,48.5,
08GA022,1,1,2015,30,131,,,,342,,185,,489,,534,,300,,711,,131,,178,,61.1,,44.8,
08GA022,1,1,2015,31,116,,,,422,,,,423,,,,330,,930,,,,237,,,,35.1,
08GA022,1,1,2016,01,32.1,,120,,129,,282,,276,,280,,484,,304,,394,,77.8,,112,,88.2,
08GA022,1,1,2016,02,32.6,,110,,155,,309,,345,,502,,430,,280,,248,,70.8,,277,,86.1,
08GA022,1,1,2016,03,32.4,,99.8,,176,,297,,441,,465,,475,,254,,204,,61.2,,654,,81.9,
08GA022,1,1,2016,04,41.9,,102,,183,,316,,464,,424,,400,,254,,178,,62.8,,397,,84.7,
08GA022,1,1,2016,05,56.0,,145,,273,,251,,388,,535,,338,,269,,151,,74.5,,802,,93.9,
08GA022,1,1,2016,06,57.5,,181,,246,,191,,354,,622,,309,,244,,166,,69.1,,513,,68.5,
08GA022,1,1,2016,07,36.2,,121,,222,,189,,373,,616,,312,,205,,171,,233,,361,,61.2,
08GA022,1,1,2016,08,32.5,,85.4,,180,,247,,430,,567,,446,,245,,226,,228,,947,,60.4,
08GA022,1,1,2016,09,31.3,,120,,156,,311,,371,,489,,519,,256,,188,,187,,1690,E,60.4,
08GA022,1,1,2016,10,29.6,,168,,233,,255,,312,,394,,399,,253,,181,,107,,637,,49.1,
08GA022,1,1,2016,11,28.8,,214,,206,,249,,330,,350,,339,,286,,182,,104,,512,,45.6,
08GA022,1,1,2016,12,37.3,,283,,192,,230,,342,,293,,349,,335,,163,,111,,703,,44.8,
08GA022,1,1,2016,13,53.1,,295,,163,,195,,334,,281,,327,,367,,163,,137,,563,,44.9,
08GA022,1,1,2016,14,46.4,,235,,148,,149,,387,,311,,325,,383,,183,,333,,435,,41.5,
08GA022,1,1,2016,15,39.8,,210,,99.0,,149,,470,,254,,313,,363,,205,,420,,297,,47.6,
08GA022,1,1,2016,16,39.3,,217,,102,,139,,459,,218,,353,,364,,224,,548,,224,,38.5,
08GA022,1,1,2016,17,51.5,,170,,92.9,,148,,439,,199,,409,,357,,368,,356,,170,,36.7,
08GA022,1,1,2016,18,67.1,,184,,90.6,,251,,471,,208,,442,,357,,373,,251,,155,,31.2,
08GA022,1,1,2016,19,70.5,,195,,72.0,,390,,426,,249,,440,,337,,279,,195,,114,,47.7,
08GA022,1,1,2016,20,81.3,,161,,61.1,,447,,311,,280,,395,,337,,194,,254,,144,,42.9,
08GA022,1,1,2016,21,99.4,,120,,118,,464,,276,,343,,340,,352,,135,,294,,233,,61.2,
08GA022,1,1,2016,22,255,,89.2,,130,,453,,263,,366,,339,,278,,100,,201,,209,,65.9,
08GA022,1,1,2016,23,188,,107,,144,,487,,280,,411,,350,,225,,99.6,,159,,221,,45.0,
08GA022,1,1,2016,24,125,,96.8,,161,,432,,294,,405,,337,,227,,121,,177,,254,,34.5,
08GA022,1,1,2016,25,100,,90.5,,143,,309,,323,,369,,403,,264,,93.5,,298,,222,,27.2,
08GA022,1,1,2016,26,97.4,,65.6,,122,,242,,343,,374,,464,,278,,125,,269,,184,,26.8,
08GA022,1,1,2016,27,152,,78.2,,106,,207,,291,,420,,474,,317,,176,,376,,139,,28.4,
08GA022,1,1,2016,28,833,,104,,97.2,,214,,262,,497,,494,,281,,138,,278,,114,,29.3,
08GA022,1,1,2016,29,378,,113,,86.4,,251,,242,,526,,477,,241,,111,,171,,107,,31.0,
08GA022,1,1,2016,30,218,,,,137,,272,,216,,535,,454,,266,,87.5,,147,,104,,29.3,
08GA022,1,1,2016,31,161,,,,228,,,,224,,,,382,,299,,,,120,,,,27.1,
08GA022,1,1,2017,01,25.2,,27.6,E,74.5,,113,,160,,637,,629,,403,,255,,154,,109,,179,
08GA022,1,1,2017,02,23.8,,27.9,E,74.8,,122,,162,,657,,631,,440,,290,,97.5,,100,,167,
08GA022,1,1,2017,03,38.2,,28.0,E,95.5,,100,,245,,559,,599,,430,,365,,75.5,,65.7,,141,
08GA022,1,1,2017,04,24.6,,27.9,E,95.8,,85.8,,430,,460,,532,,485,,354,,66.7,,56.3,,120,
08GA022,1,1,2017,05,21.6,,26.8,E,57.1,,105,,602,,379,,483,,455,,373,,63.6,,49.9,,110,
08GA022,1,1,2017,06,25.4,,25.5,E,70.5,,126,,490,,392,,481,,441,,364,,70.2,,43.7,,91.0,
08GA022,1,1,2017,07,25.9,,24.2,E,62.9,,152,,316,,488,,548,,440,,373,,111,,41.0,,75.8,
08GA022,1,1,2017,08,25.4,,22.4,E,45.8,,179,,264,,696,,565,,448,,366,,70.2,,40.3,,70.9,
08GA022,1,1,2017,09,29.0,,32.6,E,53.9,,154,,226,,690,,534,,462,,301,,56.2,,39.0,,68.6,
08GA022,1,1,2017,10,25.5,,71.9,E,54.2,,133,,247,,469,,511,,473,,252,,48.4,,37.5,,66.3,
08GA022,1,1,2017,11,20.2,,42.5,E,42.1,,120,,403,,379,,423,,488,,235,,50.3,,36.4,,81.8,
08GA022,1,1,2017,12,24.5,,33.8,E,51.6,,120,,451,,398,,400,,465,,302,,54.7,,57.2,,97.7,
08GA022,1,1,2017,13,25.0,,31.7,E,110,,122,,302,,448,,393,,494,,233,,44.8,,114,,86.6,
08GA022,1,1,2017,14,25.5,E,33.7,E,126,,125,,251,,401,,390,,382,,168,,40.3,,137,,68.7,
08GA022,1,1,2017,15,25.4,E,134,E,198,,120,,232,,398,,397,,253,,139,,40.2,,204,,65.1,
08GA022,1,1,2017,16,25.4,E,418,E,185,,115,,238,,543,,396,,241,,117,,78.8,,124,,63.0,
08GA022,1,1,2017,17,83.9,E,309,E,151,,112,,231,,441,,352,,265,,113,,798,,85.3,,62.6,
08GA022,1,1,2017,18,298,E,173,E,129,,146,,276,,368,,327,,304,,143,,330,,85.8,,77.3,
08GA022,1,1,2017,19,252,E,129,E,98.7,,174,,282,,373,,346,,298,,107,,372,,151,,76.3,
08GA022,1,1,2017,20,112,E,112,E,77.9,,175,,294,,534,,382,,238,,89.5,,295,,154,,61.2,
08GA022,1,1,2017,21,69.5,E,98.8,E,62.0,,172,,409,,584,,380,,236,,86.1,,222,,124,,60.9,
08GA022,1,1,2017,22,50.7,E,90.2,E,85.8,,176,,434,,455,,407,,282,,73.8,,284,,494,,50.5,
08GA022,1,1,2017,23,41.7,E,84.4,E,126,,207,,547,,439,,430,,336,,58.8,,241,,1480,E,42.3,
08GA022,1,1,2017,24,37.6,E,81.0,E,120,,211,,528,,494,,389,,351,,59.3,,184,,542,,38.3,
08GA022,1,1,2017,25,37.6,E,74.5,E,136,,208,,379,,601,,358,,253,,81.0,,385,,384,,43.1,
08GA022,1,1,2017,26,34.7,E,73.6,E,110,,199,,449,,694,,397,,202,,107,,285,,555,,41.1,
08GA022,1,1,2017,27,32.1,E,76.5,E,95.0,,183,,547,,604,,427,,226,,124,,175,,402,,41.8,
08GA022,1,1,2017,28,30.7,E,80.5,E,122,,174,,625,,486,,421,,277,,146,,240,,258,,43.6,
08GA022,1,1,2017,29,32.3,E,,,144,,189,,666,,514,,407,,306,,193,,235,,207,,39.3,
08GA022,1,1,2017,30,34.4,E,,,138,,167,,735,,604,,414,,288,,281,,159,,201,,39.1,
08GA022,1,1,2017,31,30.9,E,,,108,,,,695,,,,418,,260,,,,125,,,,36.8,
08GA022,1,1,2018,01,33.8,,117,,63.2,,60.9,,239,,273,,462,,476,,207,,691,,233,,131,
08GA022,1,1,2018,02,36.4,,107,,42.0,,57.1,,270,,276,,391,,439,,174,,569,,1040,,114,
08GA022,1,1,2018,03,40.7,,88.4,,35.9,,65.5,,325,,290,,324,,367,,184,,320,,410,,101,
08GA022,1,1,2018,04,36.3,,117,,34.2,,50.4,,382,,292,,332,,329,,184,,214,,613,,77.6,
08GA022,1,1,2018,05,47.6,,165,,33.3,,51.8,,341,,253,,434,,331,,182,,162,,314,,56.4,
08GA022,1,1,2018,06,124,,145,,43.4,,60.4,,417,,237,,465,,354,,195,,99.7,,212,,51.8,
08GA022,1,1,2018,07,102,,130,,46.4,,107,,473,,253,,535,,370,,228,,86.1,,141,,51.8,
08GA022,1,1,2018,08,88.2,,218,,46.6,,153,,474,,440,,430,,395,,247,,101,,123,,50.1,
08GA022,1,1,2018,09,85.6,,197,,40.3,,157,,569,,517,,372,,423,,275,,133,,119,,51.2,
08GA022,1,1,2018,10,76.0,,141,,34.4,,168,,484,,327,,384,,406,,337,,117,,115,,60.9,
08GA022,1,1,2018,11,68.6,,116,,33.0,,179,,357,,234,,392,,381,,296,,74.3,,104,,91.2,
08GA022,1,1,2018,12,60.1,,100,,34.0,,174,,416,,198,,418,,343,,200,,67.7,,97.5,,118,
08GA022,1,1,2018,13,57.3,,92.9,,39.5,,152,,526,,208,,445,,311,,187,,67.6,,93.0,,150,
08GA022,1,1,2018,14,53.6,,76.5,,59.4,,173,,599,,240,,442,,316,,177,,59.9,,111,,191,
08GA022,1,1,2018,15,62.3,,56.6,,60.0,,139,,633,,242,,384,,320,,166,,56.1,,123,,156,
08GA022,1,1,2018,16,110,,54.0,,50.3,,120,,646,,312,,365,,345,,221,,55.4,,137,,154,
08GA022,1,1,2018,17,168,,53.1,,47.7,,116,,618,,437,,405,,356,,188,,56.2,,98.3,,234,
08GA022,1,1,2018,18,260,,47.3,,47.2,,110,,589,,484,,470,,359,,147,,55.6,,72.9,,242,
08GA022,1,1,2018,19,191,,54.2,,50.4,,85.8,,579,,618,,434,,358,,122,,54.3,,75.3,,200,
08GA022,1,1,2018,20,150,,65.0,,59.6,,88.8,,648,,678,,364,,316,,120,,54.7,,79.8,,215,
08GA022,1,1,2018,21,206,,62.9,,57.7,,125,,527,,697,,300,,303,,303,,53.9,,97.2,,214,
08GA022,1,1,2018,22,179,,61.6,,55.8,,125,,502,,660,,277,,312,,596,,49.8,,122,,144,
08GA022,1,1,2018,23,137,,61.2,,71.5,,95.9,,539,,532,,314,,299,,318,,47.1,,133,,125,
08GA022,1,1,2018,24,128,,43.1,,69.3,,118,,596,,490,,367,,256,,207,,49.3,,122,,112,
08GA022,1,1,2018,25,125,,38.8,,54.2,,152,,565,,733,,382,,215,,194,,70.2,,106,,73.7,
08GA022,1,1,2018,26,112,,47.3,,63.6,,218,,469,,484,,406,,212,,175,,162,,271,,63.7,
08GA022,1,1,2018,27,102,,51.5,,85.3,,307,,392,,363,,416,,213,,181,,138,,620,,71.5,
08GA022,1,1,2018,28,101,,52.0,,75.6,,346,,419,,310,,421,,216,,204,,139,,371,,73.4,
08GA022,1,1,2018,29,223,,,,63.6,,281,,396,,298,,438,,252,,158,,148,,213,,77.8,
08GA022,1,1,2018,30,209,,,,62.4,,243,,327,,363,,453,,246,,173,,106,,154,,99.7,
08GA022,1,1,2018,31,142,,,,63.2,,,,286,,,,470,,205,,,,105,,,,87.6,
08GA022,1,1,2019,01,92.7,,55.9,,21.4,,124,,107,,582,,292,,324,,276,,119,,71.6,,42.8,
08GA022,1,1,2019,02,76.4,,71.8,,20.5,,130,,113,,559,,339,,998,,261,,113,,78.6,,44.2,
08GA022,1,1,2019,03,81.2,,58.9,,20.2,,150,,114,,515,,349,,564,,284,,113,,67.3,,56.7,
08GA022,1,1,2019,04,159,,44.3,,19.5,,173,,132,,411,,338,,403,,300,,113,,69.5,,75.4,
08GA022,1,1,2019,05,159,,40.7,,19.2,,171,,167,,328,,330,,374,,271,,106,,57.3,,65.8,
08GA022,1,1,2019,06,132,,38.7,,19.6,,185,,234,,293,,384,,362,,265,,99.8,,54.6,,85.0,
08GA022,1,1,2019,07,114,,37.8,,20.0,,166,,277,,236,,408,,355,,270,,192,,51.2,,123,
08GA022,1,1,2019,08,100,,36.1,,19.2,,137,,334,,194,,396,,365,,309,,261,,51.5,,95.3,
08GA022,1,1,2019,09,101,,31.2,,18.8,,133,,415,,198,,377,,369,,297,,145,,68.5,,87.9,
08GA022,1,1,2019,10,166,,31.3,,18.7,,133,,437,,204,,564,,329,,248,,121,,76.7,,86.2,
08GA022,1,1,2019,11,156,,30.3,,19.4,,134,,549,,307,,590,,338,,235,,109,,66.0,,70.6,
08GA022,1,1,2019,12,115,,31.1,,20.3,,124,,537,,430,,401,,310,,358,,80.9,,86.8,,69.6,
08GA022,1,1,2019,13,89.7,,30.1,,19.5,,117,,459,,524,,373,,262,,515,,71.4,,85.7,,66.6,
08GA022,1,1,2019,14,100,,30.0,,19.5,,112,,392,,504,,360,,268,,674,,75.3,,68.2,,55.6,
08GA022,1,1,2019,15,106,,30.2,,20.0,,95.1,,347,,429,,319,,289,,723,,64.0,,85.3,,49.7,
08GA022,1,1,2019,16,98.2,,29.3,,20.7,,81.9,,376,,452,,316,,301,,371,,218,,137,,48.4,
08GA022,1,1,2019,17,94.1,,27.8,,22.4,,76.2,,444,,470,,469,,290,,381,,400,,461,,57.3,
08GA022,1,1,2019,18,101,,26.1,,28.3,,117,,413,,487,,593,,284,,315,,351,,290,,89.8,
08GA022,1,1,2019,19,123,,27.2,,41.9,,235,,338,,406,,362,,264,,225,,233,,160,,119,
08GA022,1,1,2019,20,118,,31.4,,62.8,,227,,360,,309,,299,,232,,194,,173,,114,,104,
08GA022,1,1,2019,21,76.5,,24.2,,93.0,,169,,324,,291,,301,,313,,167,,173,,90.0,,86.6,
08GA022,1,1,2019,22,80.3,,24.9,,110,,154,,345,,337,,325,,290,,364,,191,,91.9,,67.7,
08GA022,1,1,2019,23,81.7,,24.0,,124,,169,,398,,333,,337,,245,,372,,152,,82.7,,57.3,
08GA022,1,1,2019,24,69.2,,23.1,,135,,169,,456,,283,,341,,205,,352,,126,,118,,50.1,
08GA022,1,1,2019,25,69.1,,21.7,,119,,148,,418,,268,,309,,233,,236,,382,,88.0,,46.1,
08GA022,1,1,2019,26,74.4,,20.7,,129,,133,,452,,272,,303,,235,,417,,265,,69.8,,41.9,
08GA022,1,1,2019,27,50.0,,20.7,,126,,128,,511,,317,,468,,250,,288,,150,,61.3,,40.9,
08GA022,1,1,2019,28,47.3,,23.1,,113,,113,,548,,317,,374,,302,,206,,127,,58.1,,39.0,
08GA022,1,1,2019,29,41.7,,,,104,,105,,570,,311,,311,,317,,155,,113,,53.6,,38.2,
08GA022,1,1,2019,30,40.0,,,,89.6,,104,,555,,255,,300,,312,,130,,103,,43.0,,38.4,
08GA022,1,1,2019,31,39.2,,,,117,,,,574,,,,348,,288,,,,76.8,,,,74.0,
08GA022,1,1,2020,01,135,,628,,53.4,,79.5,,286,,482,,467,,444,,202,,217,,179,,99.3,
08GA022,1,1,2020,02,135,,313,,46.5,,69.6,,286,,409,,417,,397,,355,,209,,159,,94.2,
08GA022,1,1,2020,03,131,,197,,44.2,,60.4,,332,,369,,409,,370,,323,,217,,268,,72.4,
08GA022,1,1,2020,04,234,,126,,47.3,,44.5,,255,,309,,302,,328,,326,,212,,806,,66.1,
08GA022,1,1,2020,05,140,,97.4,,48.8,,40.9,,221,,280,,257,,338,,274,,188,,876,,64.0,
08GA022,1,1,2020,06,119,,82.5,,50.0,,39.0,,254,,324,,295,,416,,269,,269,,347,,61.4,
08GA022,1,1,2020,07,142,,73.9,,44.1,,39.1,,260,,312,,341,,386,,301,,263,,244,,106,
08GA022,1,1,2020,08,137,,78.6,,39.5,,43.9,,271,,302,,375,,291,,221,,259,,164,,359,
08GA022,1,1,2020,09,85.3,,63.9,,37.0,,53.1,,358,,255,,378,,248,,257,,568,,124,,240,
08GA022,1,1,2020,10,69.5,,57.8,,37.6,,79.2,,489,,237,,410,,282,,265,,1090,,102,,164,
08GA022,1,1,2020,11,61.2,,68.1,,37.8,,114,,565,,347,,381,,290,,290,,423,,82.4,,126,
08GA022,1,1,2020,12,56.3,,76.3,,34.9,,96.6,,535,,458,,486,,222,,277,,320,,92.6,,86.2,
08GA022,1,1,2020,13,61.7,,69.3,,32.0,,81.7,,477,,454,,382,,176,,248,,307,,102,,71.8,
08GA022,1,1,2020,14,75.1,,52.0,,28.9,,77.9,,432,,370,,328,,176,,175,,324,,113,,83.3,
08GA022,1,1,2020,15,53.5,,47.8,,28.9,,96.6,,379,,346,,390,,225,,215,,222,,108,,88.8,
08GA022,1,1,2020,16,57.9,,46.3,,30.7,,165,,341,,311,,527,,271,,272,,323,,94.6,,95.8,
08GA022,1,1,2020,17,39.6,,43.4,,29.5,,159,,433,,343,,524,,356,,289,,344,,159,,113,
08GA022,1,1,2020,18,39.5,,40.3,,30.2,,191,,429,,397,,489,,368,,270,,235,,308,,126,
08GA022,1,1,2020,19,41.9,,38.0,,32.1,,204,,409,,451,,478,,318,,304,,248,,208,,144,
08GA022,1,1,2020,20,106,,37.1,,35.1,,242,,455,,715,,493,,391,,266,,202,,157,,135,
08GA022,1,1,2020,21,167,,37.1,,39.8,,240,,460,,716,,520,,970,,230,,158,,134,,120,
08GA022,1,1,2020,22,161,,51.8,,46.2,,232,,384,,606,,521,,699,,233,,129,,98.5,,105,
08GA022,1,1,2020,23,182,,40.1,,47.3,,243,,340,,748,,480,,319,,479,,94.9,,99.7,,88.3,
08GA022,1,1,2020,24,270,,42.0,,44.8,,232,,344,,933,,418,,238,,779,,79.5,,113,,71.6,
08GA022,1,1,2020,25,222,,38.4,,41.5,,250,,425,,749,,359,,217,,1030,,68.5,,111,,69.1,
08GA022,1,1,2020,26,158,,36.4,,40.0,,257,,494,,680,,339,,199,,533,,84.2,,84.2,,63.9,
08GA022,1,1,2020,27,166,,36.4,,39.4,,220,,472,,626,,408,,185,,288,,86.8,,99.7,,68.4,
08GA022,1,1,2020,28,152,,41.9,,46.8,,227,,430,,527,,470,,175,,225,,245,,145,,59.6,
08GA022,1,1,2020,29,130,,60.9,,113,,204,,507,,482,,374,,183,,252,,398,,97.5,,52.7,
08GA022,1,1,2020,30,116,,,,104,,271,,583,,479,,352,,165,,233,,456,,97.3,,60.1,
08GA022,1,1,2020,31,184,,,,82.5,,,,560,,,,416,,148,,,,280,,,,96.9,
08GA022,1,1,2021,01,101,,43.4,,31.9,,73.3,,309,,464,,816,,374,,161,,447,,131,,1190,
08GA022,1,1,2021,02,196,,50.4,,35.0,,80.4,,234,,600,,651,,418,,162,,299,,109,,944,
08GA022,1,1,2021,03,196,,43.9,,34.8,,73.3,,200,,690,,573,,406,,172,,352,,271,,372,
08GA022,1,1,2021,04,161,,38.9,,37.8,,71.4,,177,,628,,534,,347,,201,,224,,680,,224,
08GA022,1,1,2021,05,123,,37.5,,69.9,,72.2,,185,,530,,527,,349,,314,,232,,601,,177,
08GA022,1,1,2021,06,143,,36.5,,86.4,,73.9,,174,,421,,521,,385,,242,,275,,341,,168,
08GA022,1,1,2021,07,99.4,,36.0,,67.8,,73.8,,218,,295,,530,,375,,236,,210,,281,,136,
08GA022,1,1,2021,08,93.9,,34.1,,72.0,,73.7,,180,,241,,503,,337,,344,,125,,243,,125,
08GA022,1,1,2021,09,94.5,,31.2,,56.2,,57.5,,145,,230,,461,,320,,369,,112,,201,,111,
08GA022,1,1,2021,10,90.8,,32.0,,43.4,,55.1,,152,,221,,480,,331,,344,,190,,190,,103,
08GA022,1,1,2021,11,118,,41.4,,39.1,,48.6,,168,,201,,462,,427,,296,,149,,188,,120,
08GA022,1,1,2021,12,177,,37.2,,36.2,,44.3,,221,,198,,444,,456,,325,,123,,387,,97.1,
08GA022,1,1,2021,13,273,,29.4,,34.6,,43.3,,256,,470,,450,,435,,242,,143,,322,,85.3,
08GA022,1,1,2021,14,176,,37.7,,37.1,,46.8,,315,,831,,442,,437,,210,,134,,530,,101,
08GA022,1,1,2021,15,157,,30.2,,55.2,,75.3,,353,,631,,403,,441,,251,,169,,904,,95.2,
08GA022,1,1,2021,16,106,,26.7,,51.0,,142,,403,,491,,369,,474,,180,,755,,483,,90.4,
08GA022,1,1,2021,17,76.4,,26.5,,49.0,,206,,507,,430,,311,,384,,268,,879,,275,,76.8,
08GA022,1,1,2021,18,69.2,,32.9,,52.9,,253,,474,,421,,286,,280,,828,,381,,181,,58.5,
08GA022,1,1,2021,19,61.6,,46.6,,58.0,,272,,293,,466,,255,,324,,386,,250,,140,,54.5,
08GA022,1,1,2021,20,55.2,,46.5,,67.9,,235,,214,,463,,272,,339,,276,,237,,133,,47.7,
08GA022,1,1,2021,21,50.7,,49.8,,59.6,,234,,199,,575,,260,,288,,217,,293,,139,,44.2,
08GA022,1,1,2021,22,46.1,,70.0,,57.2,,248,,216,,673,,230,,372,,309,,571,,147,,57.7,
08GA022,1,1,2021,23,42.2,,54.6,,50.9,,199,,257,,685,,207,,262,,256,,355,,138,,76.6,
08GA022,1,1,2021,24,41.7,,42.9,,48.6,,169,,325,,665,,215,,212,,227,,295,,104,,69.5,
08GA022,1,1,2021,25,55.9,,39.0,,49.0,,179,,312,,745,,274,,208,,244,,382,,114,,58.0,
08GA022,1,1,2021,26,46.2,,37.1,,48.8,,163,,352,,937,,301,,214,,298,,446,,122,,45.8,
08GA022,1,1,2021,27,37.5,,34.2,,49.4,,155,,430,,989,,300,,247,,634,,366,,117,,56.1,
08GA022,1,1,2021,28,35.9,,32.2,,90.7,,153,,355,,1020,,300,,197,,428,,294,,473,,49.2,
08GA022,1,1,2021,29,34.5,,,,102,,178,,279,,1010,,324,,201,,342,,249,,509,,36.7,
08GA022,1,1,2021,30,34.5,,,,67.8,,265,,287,,957,,330,,228,,908,,197,,473,,49.0,
08GA022,1,1,2021,31,39.3,,,,65.9,,,,320,,,,340,,183,,,,114,,,,52.7,
08GA022,1,1,2022,01,36.1,,68.7,,59.9,,137,,80.7,,407,,519,,576,,379,,148,,128,,39.4,
08GA022,1,1,2022,02,75.7,,85.5,,88.3,,123,,96.9,,473,,557,,556,,351,,151,,80.5,,34.7,
08GA022,1,1,2022,03,65.2,,73.9,,78.6,,130,,140,,633,,619,,495,,310,,155,,63.4,,33.9,
08GA022,1,1,2022,04,54.9,,67.5,,69.0,,165,,162,,644,,671,,613,,378,,154,,63.6,,31.3,
08GA022,1,1,2022,05,47.9,,53.8,,60.8,,145,,183,,712,,569,,445,,440,,150,,104,,30.3,
08GA022,1,1,2022,06,47.9,,48.2,,54.6,,124,,187,,702,,486,,343,,261,,156,,75.7,,37.5,
08GA022,1,1,2022,07,42.5,,53.2,,51.4,,109,,157,,493,,543,,342,,222,,168,,61.0,,31.6,
08GA022,1,1,2022,08,42.0,,71.8,,49.8,,191,,127,,566,,548,,392,,206,,158,,52.4,,31.6,
08GA022,1,1,2022,09,35.4,,82.1,,48.8,,167,,116,,514,,471,,425,,183,,149,,48.0,,31.1,
08GA022,1,1,2022,10,38.7,,63.9,,46.7,,127,,111,,557,,420,,442,,163,,150,,42.0,,32.2,
08GA022,1,1,2022,11,109,,65.5,,48.5,,117,,108,,591,,437,,455,,176,,142,,40.8,,31.2,
08GA022,1,1,2022,12,127,,71.0,,67.6,,106,,107,,509,,606,,407,,181,,119,,39.7,,29.2,
08GA022,1,1,2022,13,226,,54.3,,44.0,,97.5,,112,,418,,601,,377,,172,,124,,38.4,,27.2,
08GA022,1,1,2022,14,164,,53.8,,48.2,,83.2,,96.6,,385,,502,,330,,175,,128,,40.9,,26.8,
08GA022,1,1,2022,15,122,,77.3,,81.7,,57.9,,120,,415,,495,,317,,187,,124,,44.4,,24.9,
08GA022,1,1,2022,16,102,,78.8,,75.5,,53.5,,272,,473,,508,,372,,248,,116,,45.8,,24.7,
08GA022,1,1,2022,17,122,,75.9,,69.3,,50.7,,253,,409,,498,,396,,182,,105,,42.9,,24.0,
08GA022,1,1,2022,18,126,,67.7,,79.4,,52.9,,193,,417,,430,,444,,126,,97.5,,44.1,,24.7,
08GA022,1,1,2022,19,123,,71.4,,70.1,,60.3,,223,,420,,451,,464,,131,,101,,32.4,,24.1,
08GA022,1,1,2022,20,124,,49.4,,63.6,,57.3,,163,,432,,522,,420,,115,,120,,36.7,,24.6,
08GA022,1,1,2022,21,131,,55.1,,75.3,,55.3,,157,,470,,536,,405,,100,,117,,38.6,,24.0,
08GA022,1,1,2022,22,89.9,,50.3,,82.3,,55.4,,178,,660,,527,,387,,100,,76.7,,38.9,,43.2,
08GA022,1,1,2022,23,77.7,,40.2,,106,,60.3,,214,,579,,508,,362,,107,,57.0,,47.5,,31.6,
08GA022,1,1,2022,24,81.2,,39.1,,165,,66.8,,228,,412,,507,,381,,127,,54.0,,40.4,,58.9,
