station_name,weather_date,temperature,relative_humidity,wind_direction,wind_speed,precipitation,ffmc,isi,fwi
MOUNT CAYLEY,2021061307,5.7,100,188,0.2,2.6,,,
MOUNT CAYLEY,2021061308,6.6,95,66,0,2,,,
MOUNT CAYLEY,2021061309,6.3,100,52,2.5,2,,,
MOUNT CAYLEY,2021061310,8.1,100,229,2,0.4,,,
MOUNT CAYLEY,2021061311,10.5,88,284,1.9,0,,,
MOUNT CAYLEY,2021061312,10.8,85,275,2.6,0,,,
MOUNT CAYLEY,2021061313,10.7,88,249,2.7,0,,,
MOUNT CAYLEY,2021061314,11,87,6,0.3,0.2,,,
MOUNT CAYLEY,2021061315,8.1,100,140,2.7,0,,,
MOUNT CAYLEY,2021061316,6.8,100,89,4.2,2.8,,,
MOUNT CAYLEY,2021061317,7.4,100,148,5.5,5,,,
MOUNT CAYLEY,2021061318,7.4,100,131,9.5,3,,,
MOUNT CAYLEY,2021061319,7,100,120,7.4,0.2,,,
MOUNT CAYLEY,2021061320,7.1,100,127,5.8,1.5,,,
MOUNT CAYLEY,2021061321,6.7,100,119,0.5,1.1,,,
MOUNT CAYLEY,2021061322,7,100,130,8,2.4,,,
MOUNT CAYLEY,2021061323,7.1,100,130,10.9,1.7,,,
MOUNT CAYLEY,2021061400,6.9,100,148,12,1.5,,,
MOUNT CAYLEY,2021061401,6.5,100,156,6.6,1.5,,,
MOUNT CAYLEY,2021061402,6.1,100,128,1,1.5,,,
MOUNT CAYLEY,2021061403,5.9,100,194,2,3.9,,,
MOUNT CAYLEY,2021061404,5.8,100,141,2.7,0.2,,,
MOUNT CAYLEY,2021061405,5.9,100,95,0,0,,,
MOUNT CAYLEY,2021061406,6.8,100,149,1.7,0.7,,,
MOUNT CAYLEY,2021061407,7.3,100,202,3.8,0.2,,,
MOUNT CAYLEY,2021061408,8.3,100,205,4.9,0,,,
MOUNT CAYLEY,2021061409,7.7,100,211,1.8,0,,,
MOUNT CAYLEY,2021061410,7.8,100,192,1.8,0,,,
MOUNT CAYLEY,2021061411,7.7,100,174,2.7,0.9,,,
MOUNT CAYLEY,2021061412,9.9,77,194,3.6,0,,,
MOUNT CAYLEY,2021061413,9.8,72,181,3,0,,,
MOUNT CAYLEY,2021061414,8,93,170,3.3,0.2,,,
MOUNT CAYLEY,2021061415,8.9,72,156,3.5,0,,,
MOUNT CAYLEY,2021061416,7.2,87,116,6.4,0,,,
MOUNT CAYLEY,2021061417,6.6,91,112,8,0,,,
MOUNT CAYLEY,2021061418,6.2,93,123,8,0,,,
MOUNT CAYLEY,2021061419,5.8,96,110,7,0,,,
MOUNT CAYLEY,2021061420,5.2,95,100,3.3,0,,,
MOUNT CAYLEY,2021061421,5.2,90,122,3.1,0,,,
MOUNT CAYLEY,2021061422,5.1,89,122,4,0,,,
MOUNT CAYLEY,2021061423,4.4,98,102,0.3,0,,,
MOUNT CAYLEY,2021061500,4.6,100,159,1.9,0,,,
MOUNT CAYLEY,2021061501,4.1,100,87,0.1,0,,,
MOUNT CAYLEY,2021061502,3.6,100,89,0,0,,,
MOUNT CAYLEY,2021061503,3.4,100,121,5.2,0.9,,,
MOUNT CAYLEY,2021061504,3.1,100,72,0.1,0,,,
MOUNT CAYLEY,2021061505,4.2,100,184,0.1,0,,,
MOUNT CAYLEY,2021061506,3.4,100,225,2.5,2.4,,,
MOUNT CAYLEY,2021061507,4.8,99,103,0,0.2,,,
MOUNT CAYLEY,2021061508,5.3,99,235,3.1,0,,,
MOUNT CAYLEY,2021061509,6.3,95,245,1.3,0,,,
MOUNT CAYLEY,2021061510,6.5,89,209,4,1.5,,,
MOUNT CAYLEY,2021061511,4.7,84,166,5.6,0.7,,,
MOUNT CAYLEY,2021061512,5.7,100,244,2.1,0,,,
MOUNT CAYLEY,2021061513,5.8,91,193,3.9,0.9,,,
MOUNT CAYLEY,2021061514,6.7,85,230,3.2,0,,,
MOUNT CAYLEY,2021061515,6.8,95,222,3.6,0,,,
MOUNT CAYLEY,2021061516,6.5,100,270,3.8,0,,,
MOUNT CAYLEY,2021061517,4.9,100,236,3.1,0.2,,,
MOUNT CAYLEY,2021061518,5.3,100,220,1.7,0,,,
MOUNT CAYLEY,2021061519,3.8,100,175,4.3,0,,,
MOUNT CAYLEY,2021061520,3.6,97,166,4.2,0,,,
MOUNT CAYLEY,2021061521,3.3,94,163,3.5,0,,,
MOUNT CAYLEY,2021061522,3.4,92,149,2.5,0,,,
MOUNT CAYLEY,2021061523,3.1,96,99,0.9,0,,,
MOUNT CAYLEY,2021061600,2.7,100,55,0.6,0,,,
MOUNT CAYLEY,2021061601,3.1,99,149,2.6,0,,,
MOUNT CAYLEY,2021061602,2.9,100,94,0,0,,,
MOUNT CAYLEY,2021061603,2.8,100,92,0,0,,,
MOUNT CAYLEY,2021061604,3,100,130,0,0,,,
MOUNT CAYLEY,2021061605,3.9,97,186,1,0,,,
MOUNT CAYLEY,2021061606,5.6,78,196,0.2,0,,,
MOUNT CAYLEY,2021061607,5.1,100,255,0.3,0,,,
MOUNT CAYLEY,2021061608,5.7,84,69,0.5,0,,,
MOUNT CAYLEY,2021061609,5.7,95,197,1.2,0,,,
MOUNT CAYLEY,2021061610,6.7,83,222,1,0,,,
MOUNT CAYLEY,2021061611,7.6,74,47,0.2,0,,,
MOUNT CAYLEY,2021061612,8.3,68,325,0.7,0,,,
MOUNT CAYLEY,2021061613,9.3,59,293,2.5,0,,,
MOUNT CAYLEY,2021061614,9.8,55,318,2.1,0,,,
MOUNT CAYLEY,2021061615,10.4,49,229,3.9,0,,,
MOUNT CAYLEY,2021061616,11.3,48,255,6.3,0,,,
MOUNT CAYLEY,2021061617,11.3,49,272,3.2,0,,,
MOUNT CAYLEY,2021061618,9.8,55,280,3.6,0,,,
MOUNT CAYLEY,2021061619,7.7,57,125,0.1,0,,,
MOUNT CAYLEY,2021061620,5.7,66,109,0.2,0,,,
MOUNT CAYLEY,2021061621,5.4,69,100,0.2,0,,,
MOUNT CAYLEY,2021061622,5,72,104,0.3,0,,,
MOUNT CAYLEY,2021061623,5.1,70,97,0.2,0,,,
MOUNT CAYLEY,2021061700,4.9,72,111,0.4,0,,,
MOUNT CAYLEY,2021061701,4.6,75,100,0.1,0,,,
MOUNT CAYLEY,2021061702,4.8,73,152,0.2,0,,,
MOUNT CAYLEY,2021061703,4.6,76,129,0.7,0,,,
MOUNT CAYLEY,2021061704,4.7,75,102,0.3,0,,,
MOUNT CAYLEY,2021061705,5.2,70,147,0.8,0,,,
MOUNT CAYLEY,2021061706,8.9,54,174,0,0,,,
MOUNT CAYLEY,2021061707,9.4,52,208,1.1,0,,,
MOUNT CAYLEY,2021061708,10,48,221,2.6,0,,,
MOUNT CAYLEY,2021061709,11.3,45,251,3.3,0,,,
MOUNT CAYLEY,2021061710,11.9,42,263,3,0,,,
MOUNT CAYLEY,2021061711,13.2,36,317,1.7,0,,,
MOUNT CAYLEY,2021061712,13.3,44,258,3.3,0,,,
MOUNT CAYLEY,2021061713,12.8,48,259,4.1,0,,,
MOUNT CAYLEY,2021061714,13.5,42,251,7.8,0,,,
MOUNT CAYLEY,2021061715,14.2,43,230,6.5,0,,,
MOUNT CAYLEY,2021061716,12.4,51,235,3.3,0,,,
MOUNT CAYLEY,2021061717,11,59,5,0.1,0,,,
MOUNT CAYLEY,2021061718,10.4,60,275,0.6,0,,,
MOUNT CAYLEY,2021061719,8.9,66,80,2,0,,,
MOUNT CAYLEY,2021061720,8,71,114,0.1,0,,,
MOUNT CAYLEY,2021061721,7.8,72,117,1.2,0,,,
MOUNT CAYLEY,2021061722,7.6,73,115,0.5,0,,,
MOUNT CAYLEY,2021061723,7.7,69,122,0.1,0,,,
MOUNT CAYLEY,2021061800,7.7,68,117,0.7,0,,,
MOUNT CAYLEY,2021061801,7.7,69,104,0.2,0,,,
MOUNT CAYLEY,2021061802,7.4,73,104,0,0,,,
MOUNT CAYLEY,2021061803,7.1,74,96,0,0,,,
MOUNT CAYLEY,2021061804,7,75,83,0.1,0,,,
MOUNT CAYLEY,2021061805,7.8,74,92,0,0,,,
MOUNT CAYLEY,2021061806,11.2,59,174,0.1,0,,,
MOUNT CAYLEY,2021061807,10.8,62,319,0.5,0,,,
MOUNT CAYLEY,2021061808,12.2,56,309,0.6,0,,,
MOUNT CAYLEY,2021061809,10.6,60,285,1,0,,,
MOUNT CAYLEY,2021061810,11.5,58,222,3,0,,,
MOUNT CAYLEY,2021061811,13.9,55,250,4.1,0,,,
MOUNT CAYLEY,2021061812,13.9,45,241,7.4,0,,,
MOUNT CAYLEY,2021061813,13.6,46,241,5.2,0,,,
MOUNT CAYLEY,2021061814,14.4,45,242,4.5,0,,,
MOUNT CAYLEY,2021061815,14.2,46,235,5.3,0,,,
MOUNT CAYLEY,2021061816,14,48,233,6.2,0,,,
MOUNT CAYLEY,2021061817,12.4,54,240,3.1,0,,,
MOUNT CAYLEY,2021061818,10.7,62,66,0,0,,,
MOUNT CAYLEY,2021061819,9.3,67,98,0,0,,,
MOUNT CAYLEY,2021061820,8.3,71,112,0,0,,,
MOUNT CAYLEY,2021061821,7.7,76,100,0,0,,,
MOUNT CAYLEY,2021061822,7.6,78,61,0,0,,,
MOUNT CAYLEY,2021061823,7.3,83,151,0.6,0,,,
MOUNT CAYLEY,2021061900,6.8,94,141,0.5,0,,,
MOUNT CAYLEY,2021061901,6.5,99,114,0.4,0,,,
MOUNT CAYLEY,2021061902,6.3,100,86,0.7,0,,,
MOUNT CAYLEY,2021061903,6.6,100,111,0,0,,,
MOUNT CAYLEY,2021061904,6.6,100,138,0,0,,,
MOUNT CAYLEY,2021061905,6.7,100,134,0.1,0,,,
MOUNT CAYLEY,2021061906,7.6,96,218,1.6,0,,,
MOUNT CAYLEY,2021061907,7.1,100,318,0.4,0,,,
MOUNT CAYLEY,2021061908,7.5,92,317,1.1,0,,,
MOUNT CAYLEY,2021061909,7.9,97,281,0.6,0,,,
MOUNT CAYLEY,2021061910,8.2,100,233,1.8,0,,,
MOUNT CAYLEY,2021061911,8.9,98,260,0.6,0,,,
MOUNT CAYLEY,2021061912,9,100,233,2.6,0,,,
MOUNT CAYLEY,2021061913,8.8,100,224,1,0,,,
MOUNT CAYLEY,2021061914,9.5,100,222,2,0,,,
MOUNT CAYLEY,2021061915,10.2,96,207,2.9,0,,,
MOUNT CAYLEY,2021061916,9.4,99,240,1.9,0,,,
MOUNT CAYLEY,2021061917,9.9,100,225,0.9,0,,,
MOUNT CAYLEY,2021061918,9.5,100,317,0,0,,,
MOUNT CAYLEY,2021061919,8.6,100,41,0.6,0,,,
MOUNT CAYLEY,2021061920,7.8,100,75,0.1,0,,,
MOUNT CAYLEY,2021061921,7.7,100,54,2,0,,,
MOUNT CAYLEY,2021061922,8,90,20,2.7,0,,,
MOUNT CAYLEY,2021061923,7.3,71,37,1.3,0,,,
MOUNT CAYLEY,2021062000,7.3,58,60,3.3,0,,,
MOUNT CAYLEY,2021062001,7.3,54,34,4.9,0,,,
MOUNT CAYLEY,2021062002,6.8,57,73,2,0,,,
MOUNT CAYLEY,2021062003,7.3,54,32,3.2,0,,,
MOUNT CAYLEY,2021062004,7.1,54,42,3,0,,,
MOUNT CAYLEY,2021062005,7.9,52,38,1.9,0,,,
MOUNT CAYLEY,2021062006,11.2,43,23,3.6,0,,,
MOUNT CAYLEY,2021062007,11.3,43,304,2,0,,,
MOUNT CAYLEY,2021062008,12.2,44,352,5.4,0,,,
MOUNT CAYLEY,2021062009,14.5,39,68,2.2,0,,,
MOUNT CAYLEY,2021062010,15.7,37,64,1.7,0,,,
MOUNT CAYLEY,2021062011,16.8,34,15,1.1,0,,,
MOUNT CAYLEY,2021062012,18.6,34,58,1.4,0,,,
MOUNT CAYLEY,2021062013,19.9,31,54,0.8,0,,,
MOUNT CAYLEY,2021062014,19.7,32,58,2.5,0,,,
MOUNT CAYLEY,2021062015,20.3,30,24,1.5,0,,,
MOUNT CAYLEY,2021062016,19.6,33,348,1,0,,,
MOUNT CAYLEY,2021062017,17.8,39,88,0.2,0,,,
MOUNT CAYLEY,2021062018,18.4,37,349,0.2,0,,,
MOUNT CAYLEY,2021062019,14.8,43,85,0.6,0,,,
MOUNT CAYLEY,2021062020,13.6,45,110,0.9,0,,,
MOUNT CAYLEY,2021062021,14.6,41,97,3.8,0,,,
MOUNT CAYLEY,2021062022,14.8,36,85,3.7,0,,,
MOUNT CAYLEY,2021062023,14.1,39,87,3,0,,,
MOUNT CAYLEY,2021062100,13.3,43,76,0.7,0,,,
MOUNT CAYLEY,2021062101,13.5,44,98,0.5,0,,,
MOUNT CAYLEY,2021062102,13.4,45,103,1.2,0,,,
MOUNT CAYLEY,2021062103,13,46,109,0.6,0,,,
MOUNT CAYLEY,2021062104,13.3,47,98,0,0,,,
MOUNT CAYLEY,2021062105,13.8,47,117,0.1,0,,,
MOUNT CAYLEY,2021062106,16.4,41,56,0,0,,,
MOUNT CAYLEY,2021062107,17.5,39,284,0.2,0,,,
MOUNT CAYLEY,2021062108,18.4,39,318,0.5,0,,,
MOUNT CAYLEY,2021062109,19.1,37,330,1.5,0,,,
MOUNT CAYLEY,2021062110,19.6,36,294,2.3,0,,,
MOUNT CAYLEY,2021062111,19.7,36,281,4.7,0,,,
MOUNT CAYLEY,2021062112,20.5,36,230,5.6,0,,,
MOUNT CAYLEY,2021062113,21.1,35,256,5.3,0,,,
MOUNT CAYLEY,2021062114,21.8,33,254,5.6,0,,,
MOUNT CAYLEY,2021062115,20.9,33,254,6.4,0,,,
MOUNT CAYLEY,2021062116,19.9,36,262,1.9,0,,,
MOUNT CAYLEY,2021062117,19.3,39,253,4.5,0,,,
MOUNT CAYLEY,2021062118,19,41,253,2.3,0,,,
MOUNT CAYLEY,2021062119,16.9,46,259,0.5,0,,,
MOUNT CAYLEY,2021062120,14.2,55,112,0.9,0,,,
MOUNT CAYLEY,2021062121,13.5,58,115,1.3,0,,,
MOUNT CAYLEY,2021062122,13.1,58,96,0.1,0,,,
MOUNT CAYLEY,2021062123,12.4,62,108,1.5,0,,,
MOUNT CAYLEY,2021062200,12.6,62,102,0.5,0,,,
MOUNT CAYLEY,2021062201,12.3,63,127,0.9,0,,,
MOUNT CAYLEY,2021062202,12.2,63,130,0.7,0,,,
MOUNT CAYLEY,2021062203,12,64,138,0.6,0,,,
MOUNT CAYLEY,2021062204,11.9,66,116,1.2,0,,,
MOUNT CAYLEY,2021062205,12.2,64,118,0.1,0,,,
MOUNT CAYLEY,2021062206,15.4,53,147,0.4,0,,,
MOUNT CAYLEY,2021062207,16.8,44,240,1,0,,,
MOUNT CAYLEY,2021062208,17.2,46,359,0.7,0,,,
MOUNT CAYLEY,2021062209,17.5,47,227,3.9,0,,,
MOUNT CAYLEY,2021062210,18.3,44,238,4.2,0,,,
MOUNT CAYLEY,2021062211,18.5,42,233,5.3,0,,,
MOUNT CAYLEY,2021062212,18.8,41,225,6.2,0,,,
MOUNT CAYLEY,2021062213,18.9,46,233,6.1,0,,,
MOUNT CAYLEY,2021062214,20.1,40,228,6.4,0,,,
MOUNT CAYLEY,2021062215,19.6,42,233,6.6,0,,,
MOUNT CAYLEY,2021062216,19,44,273,5.7,0,,,
MOUNT CAYLEY,2021062217,18.3,46,249,5.1,0,,,
MOUNT CAYLEY,2021062218,17.2,51,242,4.6,0,,,
MOUNT CAYLEY,2021062219,15.3,59,274,0.2,0,,,
MOUNT CAYLEY,2021062220,12.3,69,86,0.3,0,,,
MOUNT CAYLEY,2021062221,12,71,94,0.7,0,,,
MOUNT CAYLEY,2021062222,12.2,70,92,0.4,0,,,
MOUNT CAYLEY,2021062223,11.6,75,104,0.3,0,,,
MOUNT CAYLEY,2021062300,11.2,79,111,0.1,0,,,
MOUNT CAYLEY,2021062301,10.7,83,115,0.1,0,,,
MOUNT CAYLEY,2021062302,10.2,89,121,0.3,0,,,
MOUNT CAYLEY,2021062303,9.8,92,102,0.1,0,,,
MOUNT CAYLEY,2021062304,9.8,94,94,0,0,,,
MOUNT CAYLEY,2021062305,10.4,91,107,0,0,,,
MOUNT CAYLEY,2021062306,13.9,69,73,0,0,,,
MOUNT CAYLEY,2021062307,14.4,68,252,0.7,0,,,
MOUNT CAYLEY,2021062308,14,72,285,2.4,0,,,
MOUNT CAYLEY,2021062309,13.7,74,269,1.6,0,,,
MOUNT CAYLEY,2021062310,14.5,69,265,2,0,,,
MOUNT CAYLEY,2021062311,15.6,66,261,2.1,0,,,
MOUNT CAYLEY,2021062312,16.9,57,255,3.6,0,,,
MOUNT CAYLEY,2021062313,17,56,277,3.3,0,,,
MOUNT CAYLEY,2021062314,17.4,51,281,3.4,0,,,
MOUNT CAYLEY,2021062315,18.1,48,266,4.1,0,,,
MOUNT CAYLEY,2021062316,17.4,56,252,4.2,0,,,
MOUNT CAYLEY,2021062317,16.9,54,246,6.8,0,,,
MOUNT CAYLEY,2021062318,15.8,59,270,5.2,0,,,
MOUNT CAYLEY,2021062319,14.2,66,270,1.5,0,,,
MOUNT CAYLEY,2021062320,11.5,81,50,0.7,0,,,
MOUNT CAYLEY,2021062321,11.7,87,85,1.2,0,,,
MOUNT CAYLEY,2021062322,11.6,86,69,1.5,0,,,
MOUNT CAYLEY,2021062323,10.9,91,69,0.5,0,,,
MOUNT CAYLEY,2021062400,10.2,94,53,0,0,,,
MOUNT CAYLEY,2021062401,10.2,99,113,0.2,0,,,
MOUNT CAYLEY,2021062402,10.4,98,130,0.2,0,,,
MOUNT CAYLEY,2021062403,10.5,86,90,2,0,,,
MOUNT CAYLEY,2021062404,10.3,92,52,0,0,,,
MOUNT CAYLEY,2021062405,11.1,81,126,0.7,0,,,
MOUNT CAYLEY,2021062406,14.9,64,343,0,0,,,
MOUNT CAYLEY,2021062407,15.1,64,296,0.4,0,,,
MOUNT CAYLEY,2021062408,16,60,234,2.7,0,,,
MOUNT CAYLEY,2021062409,16.1,57,250,2.3,0,,,
MOUNT CAYLEY,2021062410,18.8,51,324,0.8,0,,,
MOUNT CAYLEY,2021062411,18.8,49,309,2.3,0,,,
MOUNT CAYLEY,2021062412,20,46,280,3.2,0,,,
MOUNT CAYLEY,2021062413,19.9,45,258,6.1,0,,,
MOUNT CAYLEY,2021062414,20.3,42,275,3.6,0,,,
MOUNT CAYLEY,2021062415,19.1,47,271,2.1,0,,,
MOUNT CAYLEY,2021062416,18.5,49,234,0.6,0,,,
MOUNT CAYLEY,2021062417,18.9,49,252,3.4,0,,,
MOUNT CAYLEY,2021062418,19.1,49,310,0.7,0,,,
MOUNT CAYLEY,2021062419,16.1,59,95,0,0,,,
MOUNT CAYLEY,2021062420,14.6,56,83,3.2,0,,,
MOUNT CAYLEY,2021062421,14,59,98,0.2,0,,,
MOUNT CAYLEY,2021062422,14,61,110,0.6,0,,,
MOUNT CAYLEY,2021062423,13.3,59,63,0.3,0,87.066,2.859,4.785
MOUNT CAYLEY,2021062500,13.8,55,89,1.9,0,87.11,3.118,5.227
MOUNT CAYLEY,2021062501,13.7,53,68,3,0,87.158,3.319,5.561
MOUNT CAYLEY,2021062502,13.3,55,67,1.6,0,87.187,3.105,5.206
MOUNT CAYLEY,2021062503,12.9,56,92,0.2,0,87.2,2.899,4.855
MOUNT CAYLEY,2021062504,13,56,77,0.8,0,87.21,2.992,5.015
MOUNT CAYLEY,2021062505,13.6,54,98,0.5,0,87.254,2.966,4.969
MOUNT CAYLEY,2021062506,16.1,48,116,1.3,0,87.302,3.109,5.213
MOUNT CAYLEY,2021062507,17.9,43,320,0.5,0,87.435,3.044,5.101
MOUNT CAYLEY,2021062508,18.3,41,244,2.8,0,87.617,3.508,5.869
MOUNT CAYLEY,2021062509,20,39,194,2.4,0,87.861,3.56,5.953
MOUNT CAYLEY,2021062510,21.3,37,70,2.5,0,88.161,3.735,6.232
MOUNT CAYLEY,2021062511,21.6,37,20,1.9,0,88.427,3.765,6.279
MOUNT CAYLEY,2021062512,22.5,35,307,3.5,0,88.755,4.278,7.727
MOUNT CAYLEY,2021062513,23.6,34,69,3.5,0,89.103,4.497,8.077
MOUNT CAYLEY,2021062514,24.3,33,298,3.8,0,89.459,4.805,8.559
MOUNT CAYLEY,2021062515,24.9,32,311,2.4,0,89.8,4.702,8.399
MOUNT CAYLEY,2021062516,24.9,32,314,3.5,0,90.104,5.191,9.148
MOUNT CAYLEY,2021062517,24.7,34,326,1.8,0,90.286,4.89,8.691
MOUNT CAYLEY,2021062518,24,35,345,1.4,0,90.396,4.869,8.659
MOUNT CAYLEY,2021062519,21.7,40,41,0.4,0,90.445,4.663,8.338
MOUNT CAYLEY,2021062520,20.2,40,65,1.5,0,90.495,4.963,8.802
MOUNT CAYLEY,2021062521,19,42,38,0.5,0,90.514,4.732,8.447
MOUNT CAYLEY,2021062522,20.2,35,137,3.2,0,90.564,5.46,9.551
MOUNT CAYLEY,2021062523,19.4,37,123,2.6,0,90.614,5.336,9.366
MOUNT CAYLEY,2021062600,19,38,127,0.6,0,90.664,4.859,8.643
MOUNT CAYLEY,2021062601,18.5,41,75,2.1,0,90.673,5.247,9.234
MOUNT CAYLEY,2021062602,18.7,42,49,3.9,0,90.662,5.737,9.956
MOUNT CAYLEY,2021062603,18.3,42,101,1.5,0,90.654,5.078,8.977
MOUNT CAYLEY,2021062604,18,41,53,2.7,0,90.656,5.395,9.454
MOUNT CAYLEY,2021062605,18.6,38,38,2.5,0,90.706,5.379,9.43
MOUNT CAYLEY,2021062606,21.6,34,59,0,0,90.756,4.776,8.515
MOUNT CAYLEY,2021062607,22.9,31,8,1.6,0,90.886,5.274,9.274
MOUNT CAYLEY,2021062608,23.1,32,352,2.2,0,90.978,5.508,9.622
MOUNT CAYLEY,2021062609,24.7,29,19,0.8,0,91.175,5.279,9.281
MOUNT CAYLEY,2021062610,25.6,29,91,1.3,0,91.375,5.57,9.713
MOUNT CAYLEY,2021062611,26.5,28,13,0.9,0,91.6,5.636,9.809
MOUNT CAYLEY,2021062612,27.6,27,60,0.7,0,91.855,5.785,10.97
MOUNT CAYLEY,2021062613,27.7,27,357,1.5,0,92.086,6.223,11.641
MOUNT CAYLEY,2021062614,28,27,321,2,0,92.294,6.572,12.164
MOUNT CAYLEY,2021062615,28.3,26,275,3,0,92.521,7.137,12.986
MOUNT CAYLEY,2021062616,27.9,25,290,2.5,0,92.731,7.167,13.03
MOUNT CAYLEY,2021062617,27.4,27,314,1.5,0,92.818,6.899,12.642
MOUNT CAYLEY,2021062618,26.6,30,276,1.1,0,92.868,6.809,12.511
MOUNT CAYLEY,2021062619,23.5,37,63,0,0,92.842,6.418,11.934
MOUNT CAYLEY,2021062620,21.3,39,84,2.1,0,92.721,7.015,12.81
MOUNT CAYLEY,2021062621,21.2,37,96,0.5,0,92.668,6.423,11.941
MOUNT CAYLEY,2021062622,20.6,39,56,3.4,0,92.544,7.306,13.227
MOUNT CAYLEY,2021062623,23.1,32,84,4.4,0,92.594,7.737,13.835
MOUNT CAYLEY,2021062700,22.5,34,113,3.1,0,92.604,7.257,13.158
MOUNT CAYLEY,2021062701,21.2,36,142,0.1,0,92.583,6.22,11.637
MOUNT CAYLEY,2021062702,20.3,38,132,0.6,0,92.513,6.317,11.782
MOUNT CAYLEY,2021062703,19.8,39,112,0.6,0,92.428,6.241,11.668
MOUNT CAYLEY,2021062704,20,40,103,0.4,0,92.339,6.101,11.457
MOUNT CAYLEY,2021062705,20.6,37,85,0.9,0,92.305,6.227,11.647
MOUNT CAYLEY,2021062706,23.5,32,142,0.6,0,92.355,6.177,11.572
MOUNT CAYLEY,2021062707,25.4,31,304,0.1,0,92.405,6.066,11.403
MOUNT CAYLEY,2021062708,25.9,31,307,0.1,0,92.455,6.109,11.468
MOUNT CAYLEY,2021062709,26.6,29,229,1.8,0,92.505,6.703,12.356
MOUNT CAYLEY,2021062710,27.6,30,270,1.2,0,92.555,6.549,12.129
MOUNT CAYLEY,2021062711,28.2,30,261,3.3,0,92.605,7.331,13.264
MOUNT CAYLEY,2021062712,29.2,29,323,1.7,0,92.696,6.85,13.58
MOUNT CAYLEY,2021062713,29.9,28,324,1.2,0,92.826,6.803,13.507
MOUNT CAYLEY,2021062714,29.8,27,264,3.4,0,92.976,7.762,14.958
MOUNT CAYLEY,2021062715,29.7,27,290,3.4,0,93.095,7.893,15.151
MOUNT CAYLEY,2021062716,29.7,27,43,1.1,0,93.188,7.121,13.997
MOUNT CAYLEY,2021062717,29.2,29,296,1.5,0,93.238,7.317,14.295
MOUNT CAYLEY,2021062718,28.4,31,5,0.2,0,93.288,6.901,13.659
MOUNT CAYLEY,2021062719,24.7,38,70,1.3,0,93.192,7.197,14.113
MOUNT CAYLEY,2021062720,22.3,41,112,1.7,0,93.011,7.16,14.056
MOUNT CAYLEY,2021062721,22,42,92,0.8,0,92.842,6.683,13.32
MOUNT CAYLEY,2021062722,22.5,39,80,2.9,0,92.727,7.309,14.282
MOUNT CAYLEY,2021062723,22,39,103,0.6,0,92.645,6.434,12.929
MOUNT CAYLEY,2021062800,21.2,37,57,0.4,0,92.599,6.329,12.761
MOUNT CAYLEY,2021062801,21.5,35,77,1.7,0,92.582,6.741,13.411
MOUNT CAYLEY,2021062802,21.6,33,86,0.2,0,92.607,6.273,12.671
MOUNT CAYLEY,2021062803,22,31,99,0.8,0,92.657,6.511,13.05
MOUNT CAYLEY,2021062804,22,31,111,0.5,0,92.707,6.458,12.967
MOUNT CAYLEY,2021062805,22,30,70,0.8,0,92.757,6.603,13.195
MOUNT CAYLEY,2021062806,24.2,28,95,0.5,0,92.807,6.55,13.111
MOUNT CAYLEY,2021062807,26.9,24,22,0,0,92.951,6.517,13.059
MOUNT CAYLEY,2021062808,27.1,27,62,0,0,93.001,6.563,13.132
MOUNT CAYLEY,2021062809,28.3,23,72,0.6,0,93.202,6.957,13.746
MOUNT CAYLEY,2021062810,28.8,27,206,1.5,0,93.253,7.332,14.317
MOUNT CAYLEY,2021062811,29.6,26,315,1.9,0,93.355,7.589,14.702
MOUNT CAYLEY,2021062812,30,26,275,4.3,0,93.456,8.686,17.73
MOUNT CAYLEY,2021062813,30.1,25,309,3.4,0,93.58,8.446,17.364
MOUNT CAYLEY,2021062814,30.6,23,302,2.3,0,93.775,8.21,17.002
MOUNT CAYLEY,2021062815,30.6,23,290,4,0,93.942,9.153,18.429
MOUNT CAYLEY,2021062816,30.6,23,303,1,0,94.067,8.006,16.685
MOUNT CAYLEY,2021062817,29.8,24,338,1.4,0,94.118,8.227,17.029
MOUNT CAYLEY,2021062818,29.9,26,80,0,0,94.169,7.721,16.237
MOUNT CAYLEY,2021062819,25.8,30,59,1.3,0,94.163,8.237,17.044
MOUNT CAYLEY,2021062820,24.5,31,70,3.8,0,94.106,9.27,18.601
MOUNT CAYLEY,2021062821,24.1,28,80,3.9,0,94.111,9.324,18.681
MOUNT CAYLEY,2021062822,24.3,28,89,3,0,94.121,8.922,18.085
MOUNT CAYLEY,2021062823,23.6,26,79,1.6,0,94.159,8.358,17.23
MOUNT CAYLEY,2021062900,23.2,28,111,1.2,0,94.158,8.19,16.971
MOUNT CAYLEY,2021062901,23,29,84,0.1,0,94.151,7.741,16.269
MOUNT CAYLEY,2021062902,23.3,29,111,1.1,0,94.135,8.124,16.868
MOUNT CAYLEY,2021062903,23.1,30,95,0.3,0,94.112,7.777,16.325
MOUNT CAYLEY,2021062904,22.4,32,112,0.3,0,94.052,7.713,16.224
MOUNT CAYLEY,2021062905,23,31,119,0.3,0,94.018,7.677,16.166
MOUNT CAYLEY,2021062906,25.7,28,69,1,0,94.059,7.998,16.673
MOUNT CAYLEY,2021062907,27.5,23,128,1.9,0,94.11,8.428,17.337
MOUNT CAYLEY,2021062908,28.3,23,91,0,0,94.161,7.713,16.223
