Date (PST),Parameter ,Value (m3/s)
4/6/2021 10:45,47,74
4/6/2021 10:50,47,74.3
4/6/2021 10:55,47,74.7
4/6/2021 11:00,47,75.1
4/6/2021 11:05,47,75.5
4/6/2021 11:10,47,75.9
4/6/2021 11:15,47,76.1
4/6/2021 11:20,47,76.3
4/6/2021 11:25,47,76.7
4/6/2021 11:30,47,77.1
4/6/2021 11:35,47,77.2
4/6/2021 11:40,47,77.6
4/6/2021 11:45,47,77.6
4/6/2021 11:50,47,77.8
4/6/2021 11:55,47,77.9
4/6/2021 12:00,47,78.2
4/6/2021 12:05,47,78.2
4/6/2021 12:10,47,78.3
4/6/2021 12:15,47,78.3
4/6/2021 12:20,47,78.4
4/6/2021 12:25,47,78.2
4/6/2021 12:30,47,78.4
4/6/2021 12:35,47,78.5
4/6/2021 12:40,47,78.5
4/6/2021 12:45,47,78.7
4/6/2021 12:50,47,78.7
4/6/2021 12:55,47,78.9
4/6/2021 13:00,47,78.8
4/6/2021 13:05,47,78.9
4/6/2021 13:10,47,78.9
4/6/2021 13:15,47,79
4/6/2021 13:20,47,78.9
4/6/2021 13:25,47,79
4/6/2021 13:30,47,79
4/6/2021 13:35,47,79.1
4/6/2021 13:40,47,79.3
4/6/2021 13:45,47,79.1
4/6/2021 13:50,47,79.3
4/6/2021 13:55,47,79.3
4/6/2021 14:00,47,79.4
4/6/2021 14:05,47,79.4
4/6/2021 14:10,47,79.4
4/6/2021 14:15,47,79.4
4/6/2021 14:20,47,79.4
4/6/2021 14:25,47,79.5
4/6/2021 14:30,47,79.6
4/6/2021 14:35,47,79.6
4/6/2021 14:40,47,79.9
4/6/2021 14:45,47,79.9
4/6/2021 14:50,47,80
4/6/2021 14:55,47,79.9
4/6/2021 15:00,47,79.6
4/6/2021 15:05,47,79.8
4/6/2021 15:10,47,79.9
4/6/2021 15:15,47,79.9
4/6/2021 15:20,47,80.1
4/6/2021 15:25,47,80
4/6/2021 15:30,47,80
4/6/2021 15:35,47,79.9
4/6/2021 15:40,47,79.9
4/6/2021 15:45,47,79.9
4/6/2021 15:50,47,80
4/6/2021 15:55,47,79.9
4/6/2021 16:00,47,79.9
4/6/2021 16:05,47,80
4/6/2021 16:10,47,79.7
4/6/2021 16:15,47,79.7
4/6/2021 16:20,47,79.7
4/6/2021 16:25,47,79.7
4/6/2021 16:30,47,79.6
4/6/2021 16:35,47,79.7
4/6/2021 16:40,47,79.7
4/6/2021 16:45,47,79.6
4/6/2021 16:50,47,79.7
4/6/2021 16:55,47,79.6
4/6/2021 17:00,47,79.7
4/6/2021 17:05,47,79.9
4/6/2021 17:10,47,79.7
4/6/2021 17:15,47,79.7
4/6/2021 17:20,47,79.6
4/6/2021 17:25,47,79.6
4/6/2021 17:30,47,79.6
4/6/2021 17:35,47,79.6
4/6/2021 17:40,47,79.7
4/6/2021 17:45,47,79.6
4/6/2021 17:50,47,79.5
4/6/2021 17:55,47,79.7
4/6/2021 18:00,47,79.6
4/6/2021 18:05,47,79.6
4/6/2021 18:10,47,79.5
4/6/2021 18:15,47,79.5
4/6/2021 18:20,47,79.6
4/6/2021 18:25,47,79.5
4/6/2021 18:30,47,79.5
4/6/2021 18:35,47,79.6
4/6/2021 18:40,47,79.5
4/6/2021 18:45,47,79.5
4/6/2021 18:50,47,79.5
4/6/2021 18:55,47,79.4
4/6/2021 19:00,47,79.5
4/6/2021 19:05,47,79.6
4/6/2021 19:10,47,79.4
4/6/2021 19:15,47,79.4
4/6/2021 19:20,47,79.5
4/6/2021 19:25,47,79.5
4/6/2021 19:30,47,79.5
4/6/2021 19:35,47,79.5
4/6/2021 19:40,47,79.4
4/6/2021 19:45,47,79.5
4/6/2021 19:50,47,79.5
4/6/2021 19:55,47,79.4
4/6/2021 20:00,47,79.2
4/6/2021 20:05,47,79.4
4/6/2021 20:10,47,79.4
4/6/2021 20:15,47,79.4
4/6/2021 20:20,47,79.2
4/6/2021 20:25,47,79.4
4/6/2021 20:30,47,79.4
4/6/2021 20:35,47,79.4
4/6/2021 20:40,47,79.5
4/6/2021 20:45,47,79.2
4/6/2021 20:50,47,79.4
4/6/2021 20:55,47,79.2
4/6/2021 21:00,47,79.4
4/6/2021 21:05,47,79.4
4/6/2021 21:10,47,79.4
4/6/2021 21:15,47,79.4
4/6/2021 21:20,47,79.4
4/6/2021 21:25,47,79.4
4/6/2021 21:30,47,79.2
4/6/2021 21:35,47,79.2
4/6/2021 21:40,47,79.4
4/6/2021 21:45,47,79.2
4/6/2021 21:50,47,79.2
4/6/2021 21:55,47,79.2
4/6/2021 22:00,47,79.4
4/6/2021 22:05,47,79.2
4/6/2021 22:10,47,79.2
4/6/2021 22:15,47,79.2
4/6/2021 22:20,47,79.4
4/6/2021 22:25,47,79.2
4/6/2021 22:30,47,79.4
4/6/2021 22:35,47,79.4
4/6/2021 22:40,47,79.5
4/6/2021 22:45,47,79.6
4/6/2021 22:50,47,79.6
4/6/2021 22:55,47,79.7
4/6/2021 23:00,47,79.7
4/6/2021 23:05,47,80
4/6/2021 23:10,47,80.1
4/6/2021 23:15,47,80.2
4/6/2021 23:20,47,80.5
4/6/2021 23:25,47,80.6
4/6/2021 23:30,47,80.7
4/6/2021 23:35,47,81
4/6/2021 23:40,47,81.1
4/6/2021 23:45,47,81.2
4/6/2021 23:50,47,81.3
4/6/2021 23:55,47,81.6
4/7/2021 0:00,47,81.7
4/7/2021 0:05,47,81.7
4/7/2021 0:10,47,82
4/7/2021 0:15,47,82.1
4/7/2021 0:20,47,82.2
4/7/2021 0:25,47,82.3
4/7/2021 0:30,47,82.6
4/7/2021 0:35,47,82.6
4/7/2021 0:40,47,82.6
4/7/2021 0:45,47,82.8
4/7/2021 0:50,47,82.8
4/7/2021 0:55,47,83
4/7/2021 1:00,47,83
4/7/2021 1:05,47,83.1
4/7/2021 1:10,47,83.2
4/7/2021 1:15,47,83.1
4/7/2021 1:20,47,83.3
4/7/2021 1:25,47,83.3
4/7/2021 1:30,47,83.2
4/7/2021 1:35,47,83.5
4/7/2021 1:40,47,83.3
4/7/2021 1:45,47,83.3
4/7/2021 1:50,47,83.1
4/7/2021 1:55,47,83
4/7/2021 2:00,47,82.7
4/7/2021 2:05,47,82.6
4/7/2021 2:10,47,82.2
4/7/2021 2:15,47,81.8
4/7/2021 2:20,47,81.2
4/7/2021 2:25,47,81
4/7/2021 2:30,47,80.3
4/7/2021 2:35,47,79.7
4/7/2021 2:40,47,79
4/7/2021 2:45,47,78.5
4/7/2021 2:50,47,77.6
4/7/2021 2:55,47,76.9
4/7/2021 3:00,47,76.2
4/7/2021 3:05,47,75.5
4/7/2021 3:10,47,74.6
4/7/2021 3:15,47,73.8
4/7/2021 3:20,47,73.1
4/7/2021 3:25,47,72
4/7/2021 3:30,47,71.3
4/7/2021 3:35,47,70.5
4/7/2021 3:40,47,69.6
4/7/2021 3:45,47,68.9
4/7/2021 3:50,47,68.2
4/7/2021 3:55,47,67.4
4/7/2021 4:00,47,66.6
4/7/2021 4:05,47,65.9
4/7/2021 4:10,47,65.3
